sample_id,sb_as_ratio,cu_zn_ratio,au_ppm
T3-TR6-009,56.666666666666664,0.8340425531914893,5.0
T3-TR6-010,220.0,0.7568627450980392,5.0
T3-TR6-011,420.0,0.4281690140845071,5.0
T3-TR6-012,70.0,0.6833333333333332,5.0
T3-TR6-013,120.0,0.7225,5.0
T3-TR6-014,200.0,0.645,5.0
T3-TR7-005,155.0,0.6403508771929824,5.0
T3-TR7-006,150.0,0.8096774193548386,5.0
T3-TR7-007,260.0,1.8944444444444444,5.0
T3-TR7-008,5.769230769230769,1.6444444444444444,5.0
T3-TR7-009,160.0,0.6625,5.0
T3-TR7-010,229.99999999999997,0.5457142857142857,5.0
T3-TR7-011,310.0,0.6465116279069767,5.0
T3-TR7-012,150.0,0.5704545454545453,5.0
T3-TR7-013,30.0,0.548,5.0
Duplicate of(An6-T3-TR8-009),170.0,0.5129032258064516,5.0
T3-TR7-014,200.0,0.42558139534883727,5.0
An6-T3-TR8-008,180.0,0.45,5.0
An6-T3-TR8-009,170.0,0.4935483870967742,5.0
Blank,10.0,0.84,5.0
An6-T3-TR8-010,120.0,1.059090909090909,5.0
An6-T3-TR8-011,280.0,1.3333333333333333,5.0
An6-T3-TR8-012,370.0,1.032258064516129,5.0
An6-T3-TR9-001,103.33333333333334,0.48571428571428565,5.0
An6-T3-TR9-002,155.0,0.51,5.0
An6-T3-TR9-003,180.0,0.39074074074074067,5.0
An6-T3-TR9-004,229.99999999999997,0.6323529411764706,5.0
Duplicate of(An6-T3-TR9-003),190.0,0.3824561403508772,5.0
An6-T3-TR9-005,210.0,0.52,5.0
An6-T3-TR9-006,229.99999999999997,0.575609756097561,5.0
An6-T3-TR9-007,220.0,0.7155555555555556,5.0
An6-T3-TR9-008,140.0,0.6571428571428573,5.0
An6-T3-TR9-009,200.0,0.6166666666666667,5.0
An6-T3-TR9-010,750.0,1.1266666666666667,5.0
An6-T3-TR9-013,370.0,0.5527777777777778,5.0
An6-T3-TR9-014,320.0,1.0205128205128204,5.0
An6-T3-TR9-015,320.0,0.727906976744186,5.0
Duplcate(An6-T3-TR9-009),200.0,0.6166666666666667,5.0
Blank,10.0,0.84,5.0
An6-T3-TR9-016,690.0,1.1052631578947367,5.0
An6-T3-TR9-017,180.0,0.568,5.0
An6-T3-TR9-018,210.0,0.95,5.0
An6-T3-TR9-019,340.0,1.1695652173913045,5.0
An6-T3-TR9-020,750.0,0.9205128205128205,5.0
An6-T3-TR9-021,950.0,1.1175,5.0
An6-T3-TR9-022,980.0,0.8480000000000001,5.0
An6-T3-TR9-025,330.0,0.8029411764705883,5.0
An6-T3-TR9-026,580.0,1.1125,5.0
Duplicate of(An6-T3-TR9-025),310.0,0.8,5.0
Blank,10.0,0.72,5.0
An6-T3-TR9-027,270.0,0.541860465116279,5.0
An6-T3-TR9-035,180.0,0.9551724137931035,5.0
An6-T3-TR9-036,210.0,0.8428571428571429,5.0
An6-T3-TR9-037,380.0,1.047826086956522,5.0
An6-T3-TR9-038,290.0,1.1346153846153846,5.0
An6-T3-TR9-039,1500.0,1.9826086956521738,5.0
An6-T3-TR9-040,480.0,1.0863636363636364,5.0
An6-T3-TR9-041,980.0,2.135,5.0
An6-T3-TR9-042,830.0,1.29,5.0
An6-T3-TR9-043,540.0,0.7999999999999999,5.0
Duplicate of(An6-T3-TR9-037),280.0,0.5090909090909091,5.0
Blank,10.0,0.88,5.0
An6-T3-TR10-021,140.0,0.45833333333333337,5.0
An6-T3-TR10-022,80.0,0.3,5.0
An6-T3-TR10-023,140.0,0.5499999999999999,5.0
An6-T3-TR11-011,229.99999999999997,0.7096153846153845,5.0
An6-T3-TR11-012,190.0,0.7195652173913044,5.0
An6-T3-TR11-013,80.0,0.5923076923076923,5.0
An6-T3-TR11-014,40.0,0.31481481481481477,5.0
Duplicate of(T3-TR11-011),250.0,0.6253968253968254,5.0
Blank,10.0,0.88,5.0
An6-T4-TR1-001,190.0,0.4787234042553191,5.0
An6-T4-TR1-002,160.0,0.2396825396825397,5.0
An6-T4-TR1-003,160.0,0.29387755102040813,5.0
An6-T4-TR1-004,80.0,0.9285714285714287,5.0
An6-T4-TR1-005,250.0,0.20298507462686569,5.0
Duplicate of(T4-TR2-005),120.0,0.6074074074074073,5.0
An6-T4-TR2-004,900.0,0.5622641509433962,5.0
An6-T4-TR2-005,130.0,0.6074074074074073,5.0
An6-T5-TR1-002,260.0,0.49565217391304345,5.0
Blank,10.0,0.88,5.0
An6-T5-TR1-003,570.0,0.47738095238095235,5.0
An6-T5-TR1-004,420.0,0.4046728971962617,5.0
An6-T5-TR1-005,530.0,0.4987951807228915,5.0
An6-T5-TR1-006,660.0,0.5658227848101265,5.0
An6-T5-TR1-007,869.9999999999999,0.7220588235294118,5.0
An6-T5-TR1-008,890.0,0.7313432835820896,5.0
Duplicate of(T5-TR1-002),250.0,0.49130434782608695,5.0
An6-T5-TR1-009,900.0,0.7031746031746031,5.0
An6-T5-TR1-010,800.0,0.5453333333333333,5.0
An6-T5-TR1-011,570.0,0.47888888888888886,5.0
An6-T5-TR1-012,350.0,0.426829268292683,5.0
An6-T5-TR1-013,270.0,0.19934640522875816,5.0
An6-T5-TR1-016,320.0,0.3436893203883495,5.0
An6-T5-TR2-001,200.0,0.20753424657534245,5.0
An6-T5-TR2-002,350.0,0.26776859504132233,5.0
An6-T5-TR2-003,450.0,0.20058823529411765,5.0
An6-T5-TR2-006,95.0,2.432258064516129,5.0
An6-T5-TR2-007,95.0,0.8042553191489361,5.0
An6-T5-TR2-008,190.0,0.37956989247311823,5.0
An6-T5-TR2-009,290.0,0.444,5.0
An6-T5-TR2-010,550.0,1.0658536585365854,5.0
Duplicate of(T5-TR2-007),95.0,0.823404255319149,5.0
Blank,10.0,1.0,5.0
An6-T5-TR2-011,890.0,1.1512820512820514,5.0
An6-T5-TR2-012,530.0,1.0264705882352942,5.0
An6-T5-TR2-013,840.0,1.596,5.0
An6-T5-TR2-014,980.0,0.7456521739130436,5.0
An6-T5-TR2-015,1080.0,1.0621621621621622,5.0
An6-T5-TR2-016,450.0,0.9285714285714287,5.0
An6-T5-TR3-001,670.0,0.6867924528301887,5.0
An6-T5-TR3-002,1140.0,0.9659090909090908,5.0
An6-T5-TR3-003,1030.0,0.9818181818181818,5.0
An6-T5-TR3-004,570.0,0.6516129032258065,5.0
An6-T5-TR3-005,320.0,0.5852459016393443,5.0
An6-T5-TR3-006,530.0,0.5470588235294118,5.0
An6-T5-TR3-007,470.0,0.49444444444444446,5.0
An6-T5-TR3-008,459.99999999999994,0.5188405797101449,5.0
Duplicate of (T5-TR3-005),300.0,0.578688524590164,5.0
An6-T5-TR3-011,290.0,0.8195652173913044,5.0
An6-T5-TR3-018,340.0,0.6,5.0
An6-T5-TR3-019,320.0,0.7298245614035088,5.0
An6-T5-TR3-020,190.0,0.7406779661016949,5.0
Blank,10.0,1.28,5.0
An6-T5-TR3-021,409.99999999999994,1.2648648648648648,5.0
An6-T5-TR3-022,430.0,1.3805555555555555,5.0
An6-T5-TR3-023,1330.0,2.1714285714285717,5.0
An6-T5-TR3-024,869.9999999999999,0.7964285714285715,5.0
An6-T5-TR3-025,760.0,0.7150943396226416,5.0
An6-T5-TR3-026,850.0,0.7245283018867924,5.0
An6-T5-TR3-027,450.0,0.41904761904761906,5.0
Duplicate of  (T5-TR4-018),0.2631578947368421,1.9818181818181817,5.0
An6-T5-TR4-001,710.0,0.7666666666666667,5.0
An6-T5-TR4-002,620.0,0.7931818181818182,5.0
An6-T5-TR4-003,509.99999999999994,0.6047619047619047,5.0
An6-T5-TR4-004,490.0,0.5641025641025642,5.0
An6-T5-TR4-005,650.0,0.6837209302325582,5.0
An6-T5-TR4-006,550.0,0.8457142857142858,5.0
An6-T5-TR4-007,720.0,0.9515151515151516,5.0
An6-T5-TR4-008,670.0,0.7000000000000001,5.0
An6-T5-TR4-009,520.0,0.7076923076923076,5.0
An6-T5-TR4-010,650.0,0.9594594594594593,5.0
An6-T5-TR4-011,409.99999999999994,0.9424242424242424,5.0
An6-T5-TR4-015,380.0,0.287719298245614,5.0
An6-T5-TR4-016,340.0,0.20916030534351146,5.0
An6-T5-TR4-017,360.0,0.2456692913385827,5.0
Duplicate of (T5-TR3-020),200.0,0.7714285714285716,5.0
An6-T5-TR4-018,2.545454545454545,1.672340425531915,5.0
Blank,20.0,1.08,5.0
An6-T5-TR4-019,210.0,0.43333333333333335,5.0
An6-T5-TR4-020,270.0,0.2036764705882353,5.0
An6-T5-TR5-003,2810.0,1.2135593220338983,5.0
An6-T5-TR5-004,50.333333333333336,4.25,5.0
Blank,10.0,0.88,5.0
An6-T5-TR5-005,1120.0,1.5885714285714285,5.0
Duplicate of (T5-TR5-004),342.5,4.6761904761904765,5.0
G/001,0.04598214285714286,1.347457627118644,0.01
G/002,0.03,22.17948717948718,2.31
G/003,0.023333333333333334,29.833333333333332,10.25
G/004,0.015172413793103448,6.224489795918367,0.06
G/007,0.03801652892561984,39.411764705882355,4.12
G/008,0.009266409266409266,4.361702127659575,0.02
G/009,0.014,4.333333333333333,0.01
G/010,0.018575851393188854,1.1324324324324324,0.01
G/011,0.005903083700440529,1.0043478260869565,0.01
G/012,0.02324561403508772,0.8076923076923077,0.14
G/013,0.016974169741697416,0.30454545454545456,0.03
G/014,0.04308510638297872,0.8702127659574468,0.15
G/015,0.022222222222222227,0.6111111111111112,0.005
G/017,0.08333333333333334,2.4,0.005
G/018,0.02769230769230769,0.6551724137931034,0.07
G/019,0.008,0.29230769230769227,0.005
G/021,0.013128491620111732,1.4147058823529413,0.04
G/022,0.0390625,0.3907407407407408,0.09
G/023,0.01789366053169734,0.8107142857142857,0.75
G/024,0.008045977011494254,0.9128205128205129,0.04
G/025,0.03155963302752293,1.7340425531914894,0.04
G/026,0.016549295774647886,0.6473684210526316,0.01
G/027,0.06363636363636364,6.333333333333333,0.01
G/028,0.11666666666666668,2.0375,0.005
G/029,0.09,3.9,0.44
G/030,0.021428571428571425,16.761904761904763,0.74
G/031,0.06,2.227272727272727,2.5
G/032,0.04444444444444444,4.06,0.05
G/033,0.06279069767441861,0.8182795698924731,0.01
G/035,0.052173913043478265,0.5294117647058824,8.79
G/036,0.05384615384615385,0.44166666666666665,0.005
G/037,0.07142857142857144,0.6125,0.01
G/038,0.0818181818181818,0.6190476190476191,0.12
G/039,0.11612903225806451,0.39210526315789473,0.005
G/040,0.0464516129032258,0.3282051282051282,0.005
G/041,0.034782608695652174,0.3985401459854015,0.01
G/042,0.049999999999999996,1.9689655172413794,0.2
G/043,0.0625,0.6222222222222222,0.03
G/044,0.06818181818181818,5.629032258064516,1.16
G/045,0.0625,4.6,0.005
G/046,0.039473684210526314,0.1826086956521739,0.005
G/047,0.03529411764705882,1.0787878787878789,0.005
G/050,0.02295081967213115,24.136363636363637,0.01
G/051,0.02105263157894737,0.4333333333333333,0.08
G/052,0.008870967741935484,0.55,0.05
G/053,0.0009109730848861283,0.33221476510067116,6.37
G/054,0.03888888888888889,1.1400000000000001,0.005
G/055,0.06666666666666667,1.2666666666666666,0.01
G/056,0.023125,0.6900000000000001,0.06
G/057,0.015,2.2600000000000002,0.14
G/058,0.09,0.31145833333333334,0.04
G/059,0.0782608695652174,0.17307692307692307,0.01
G/060,0.04411764705882353,0.25748031496062995,0.02
G/061,0.0304932735426009,0.21555555555555556,0.02
G/062,0.009302325581395349,0.5625,0.97
G/063,0.04519230769230769,0.30843373493975906,0.01
G/065,0.023255813953488375,0.1641509433962264,0.01
G/066,0.03287671232876712,1.7899999999999998,0.03
G/067,0.08333333333333334,2.44,0.01
G/068,0.08333333333333334,0.85,0.005
G/069,0.0642857142857143,0.325,0.005
